word,count
KaufmanFranco,2
WhataHandsomeGuy,1
Jonah,3
yumi,1
NBAFOLLOWTRAIN,1
Books,1
FUNNIEST,1
Mentaphone,5
Awh,1
Awe,2
Imperdible,1
transmisogyny,4
NotBad,4
imsorryinadvance,1
BoraGravidade,1
JeffreyFlow,8
healthandsafetyhazzard,1
JustSaying,40
PelosDePunta,1
showgirls,2
HollywoodLife,8
realbusy,1
soundsgood,2
NavyistheNewBlack,1
awards,124
OscarPistoriousTrial,3
teamjhha,1
Cosmos,3
TeamMexico,1
smallwin,1
swooon,2
putaliaintwitterjail2k14,1
Hathaway,4
FortWayne,1
ImOut,1
HesOkay,1
harrypotterrepresent,1
s,1
goodateverything,1
juicyj,1
GARANTIZADO,1
lupitapantone,1
knewit,2
partridgeamongsthepidgeons,1
breakingtwitter,3
Imsuchanerd,1
mamona,1
DISNEYfreak,1
dioxaaa,1
pizzaanyone,3
lakunoc,1
EllenDeGeneresHost,1
toocute,4
BestPitcher,1
WaitOnIt,1
Transmedia,1
clemsoncomm308,1
atall,2
WindBeneathmyWings,4
CloseHamilton,1
MAMUN2014,1
givingthepeoplewanttheywant,1
GolpeSuave,2
Vett,42
hislifestruggle,1
wesh,1
OSEAQUEPEDO,1
SeAcaboLaGuarimba,2
outofmyOCbubble,1
notgood,3
hedeservesonethough,1
Hugs4JLaw,1
rá,1
GodIsGood,2
lookingamazing,1
Esperfecto,1
alreadyexhausted,2
Infoku,7
Instaoscars,1
MejorCanciónOrigina,1
FanZonePitPass,1
photos,15
cottoncandy,1
snoredelivery,1
hashtag,37
withoutVFX,1
TonedandRadiant,1
waltercollection,1
Hoopsville,3
MoisesNavy,4
orf1,1
fin,1
onedegreefromOscar,1
Cinema,26
DrinkYourJuicyShelby,1
rainyLA,1
BestDressedCouple,2
yelbestactor,1
newspaper,1
SpikeJonze,82
hastag,4
ForItKnowsNotWhatItDoes,1
ihadcakewithhim,1
Paisano,1
theyrejustlikeus,2
engaged,1
WellReceived,1
dudleysonann,1
shaymitchell,1
RozAndMocha,1
yourthroat,4
team12Years,2
technology,35
fuckyouacademy,1
badnight,1
imcutenow,1
TipsUpdate,1
findwaldo,1
Hungergames,1
bunchabull,1
okcthunder,2
preguntalealbola,4
RedNationRising,20
Billygraham,1
runningGag,1
yessir,3
dumbarse,1
ImaProudDarkSkinnedAfricanGirl,1
fairenough,1
UTC,1
UTA,1
mardigras,8
jonathanadler,1
cutebump,1
herweek,3
TuxUpgrade,1
RTNRNY,6
OscarFever,4
PeaceForVenezuela,1
UTV,1
IRM,2
UTT,2
OpportunityCost,1
myfavorite,13
OscarsBySymphony,1
Mat,2
HIGH,1
damngurl,1
etphonehome,1
Embarrassing,1
francetvsport,8
thankgodforsap,1
MostRetweetedPictureEver,1
letsgetweird,1
wheresthegoodstuffat,1
AwesomeWin,1
FamilyGuy,5
STAR94Oscars,1
3gayeb,1
Orgulho,2
familydinner,1
missmysisters,1
SiTuviera30,1
Catharsis,1
MelancolicoAMil,1
whatevsdoe,1
ellendegeners,1
Amazinggggg,1
Gravalanche,1
angelinajolie,63
masfelizimposible,1
TyoNews,1
JoeJonas,2
TTSBR,1
quotethiswithaselfie,1
icanthearyou,1
grounded,1
everyoneelsesitdown,1
ChooChoo,1
YesYesYesYesYesYesYes,1
medicalcannibis,1
bestactor2014,2
watchingwitha4yearold,2
oscarfasionmania,1
catherineetliliane,1
twitterOff,2
Divorce,1
AngelinaMonAmour,1
FAMOZITHO,4
methlabzososticker,2
tanksbrad,1
TheDolbyTheatre,1
jinglespeech,1
watchingredcarpet,1
sportsmanship,1
Impaciente,1
itsalive,1
bigcrush,1
PhillipSeymourHoffman,1
EstoyLlorando,1
Token,1
huffpost,2
CallMe,1
GoodTimes,2
orderingpizza,1
Loehmanns,1
world,27
itsbeenlike30filmsalready,1
LaGranAventuraLego,1
wevoteformatt,1
aspeechthatrhymes,1
sensational,3
AcademyAwardNominations,1
Classicpic,1
ouffff,2
celebbuzz,1
Chiwetel,16
hotasfuck,1
Blatter,2
nolongercool,1
hudsonriver,1
pleats,2
Estudantes,3
socialmedialolz,1
glamor,1
wttf,1
turneddown,1
Beyondgossip,1
afterpartytime,1
Belleza,15
EnEsteMomento,1
HablanmosdelOscar,1
Haganelfavor,1
stilloveyou,1
FLASH,1
EquipoOscar,1
Seriously,8
tvn,1
tvi,10
philipseymourhoffman,1
dolbyteather,2
FlashBack,1
divine,6
yesss,5
divina,1
excelent,1
aberración,1
sourgrapes,2
LookingHBO,3
bravoforyoyrexpansionDYNAMITE,1
Oscarizados,2
FlawlessWomen,1
HighFashion,4
IMDbMe,1
thegameison,1
gooddaughters,1
DogandBear,1
lodije,1
ILY,2
sexandthecity,2
BienCantao,1
NotAGoodLook,2
smackny,1
CrèmeFraîche,1
sametribe,1
theoscarsredcarpet,1
winfaster,1
TrumpOscarLiveTweetLiveTweet,1
tv6,7
BBCNews,2
A20PasosDeLaFama,1
tv2,5
OUTRAGEMAX,1
leadership,5
BestAcceptanceSpeech,2
AndyGarcia,1
GreatHair,1
MysticAzhar,1
governorsball,3
serioustweet,1
Revolution,4
KCA,2469
andnoschool,1
oscarsVSsurf,1
TweetCommeJustine,1
HDTV,1
KCK,1
bonobombed,1
TremendoBeta,2
IrishPride,2
ACCTAs,1
samuelJackson,1
zipondisplaynotagoodlook,1
BlackGirlSunday,1
Nj,1
TheSpectacularNow,1
mcgonahue,1
oscarsmonologue,1
No,8
P4G,1
CatteBlanchett,1
TuitMedan,2
alencientrodemrbanks,1
MelhorDesigndeProdução,1
McConaughaissance,25
justasking,3
twitteroff,2
Np,4
JulyDelpy,1
madeinspain,2
StuckInNC,1
Nw,14
bubbly,4
texasforevsyall,1
NJ,5
way2goMatt,3
daoscarboyz,3
archetypes,1
NN,26
NO,21
cdnpoli,15
OklahomaSwag,1
OscarCanalplus,16
missb,3
NY,4
NZ,6
coifs,1
PazParaVenezuela,13
cinepolis,1
econchat,1
missu,3
BestSupportingPuss,2
NS,83
OscarsFollow,1
NW,57
yougoglencoco,1
dormir,1
TelMi,2
DearJesus,2
LoQueNadieVioDeLosOscar2014,1
12YearASlave,4
Coquette,1
ialsogotacoolbooktoday,1
Foodies,1
whensportscollidewithOscars,1
Katehudson,3
PeliculaAnimada,1
toniservillo,2
papasteve,1
IamTheCaptainNow,1
goodread,2
rush,2
getshorty,1
PharellsHat,5
2slices,1
technomad,1
scratchoffs,1
Couture,5
itsintheskin,1
butshedeservesit,1
dirty,1
butsrslyjustgiveittohimalready,1
topshelf,2
selfiedelaño,1
chelsealife,1
myboytyler,1
Lafrase,19
mostdeserving,1
exitdress,1
NomiWatts,1
CinemaItaliano,1
Cinderella,20
OnLiveCinema,1
mundo,3
celebritys,1
OacarCanalPlus,1
Degrading,1
hypertension,3
ohsosad,1
StuartSays,1
barneywouldbeproud,1
johnwilliams,4
DidYouKnow,83
chocolaterain,1
CVAN,1
Real,1
DhickNews,1
yoga,3
GetALife,1
ZachCallison,1
BellaThorne,1
Rotilove,2
NotMyNight,1
RealEstateRocks,1
bebeBestDressed,11
TodosFlacos,1
proudofhim,1
TradeAgreement,1
boooooooooring,1
puppy,6
Lady,1
TrueDetectiveisWaiting,1
InfoAvilanes,1
Ellens,1
ISEEWHATYOUDIDTHERE,1
LugoPuf,1
getlikeme,1
rv,1
yourmove,1
babydragon,1
WeLoveYou,2
willdefinitelybesingingalong,1
AskMatt,1
beautifulinsidetoo,1
prancercise,1
Oscarsbajón,1
ellendegenerous,1
greatActor,3
DEpelícula,1
tweetparty,2
barbiedoll,1
GoneToTexas,4
MentePositiva,1
imnotbeingsarcastic,1
bestPicture,2
MusicalScore,1
TuAmorPersonal,1
Urkelina,1
lameville,1
EllenD,2
Bias,1
Faranduleando,1
eiga,148
shesawesome,2
takesomeofLETOS,1
evildead,1
MigliorFilmAnimato,1
Orcar2014,1
fishbone,1
shemakintwitterblowup,1
resox,1
StarMoviesHD,1
BestMakeupAndHairstyle,1
x2018Frozen,1
lovejared,2
picturebook,1
RapGod,1
OurBaby,1
OLISACTIONFIGURE,6
Fin,4
AlfrombaRojaE,1
Fim,1
oscarsforleo,4
peter,1
KE,1
notkosher,1
tablesetting,1
notmadatit,3
SonyPictures,4
Thankyou,3
1bottleofwinedown,1
voteCjrisCjrID,1
idrankcoffeetostayupforthis,1
Headband,3
MEJORACTORDEREPARTO,1
AgePotential,1
NotLongToGo,1
ferie,1
ThatsAllTheSnarkYoullGetFromMeTonight,1
alamierda,1
Capricorn,1
onnestpascouché,1
whatwilllupitawear,2
FOXNews,1
helpthehomeless,1
sixwords,18
keepsitreal,1
UnderwoodWins,1
somanychoices,1
ocars,1
MarchBaby,1
ComeOnAcademy,1
BEAUTIFUL,8
cannotunhearit,1
MeDa,1
oscarawards,5
shenanigans,1
EllenPasion,2
sang,1
sane,1
rdchat,1
godblessparents,1
thefourcheesepizza,2
MusicMondays,1
way2long,1
ForoPenalVenezolano,11
ChuckiesBride,1
sufrocomoprecious,1
KTRandomThought,1
cryptkeeper,1
BradAndAngelina,2
EntertainmentEarth,1
TheOnlyWayItCanBeTollerated,1
past,1
bellezzastyling,1
AcademyAwardsHasAlwaysBeenFucked,1
nowherebutup,1
MacQueen,1
chapmanuniversity,2
Leososcar,1
RTGravity,4
OhKillEm,1
Wylde,1
oscartoansioso,1
menswear,62
OscarCommentatingIsNotASkill,1
Goosebumps,2
BREAKING,82
kennypowers,1
méxico,9
ATREVETEACONECTAR,1
bestideaeverr,1
TodosSomosExpertosEnDocumentales,1
pecado,1
impraying,1
Atleti,1
QuieroQue,1
Trueicon,1
abcpy,2
onerun,1
brayra,1
NoUpsets,1
vacations,1
Angelina,15
musthave,1
ThatProudMoment,1
thumbsup,1
homedesign,1
madeleintlSurMIENTE,1
Itagliani,2
rtveoscars2014,1
melancholia,1
YourComingDownWithUS,1
harrisonjones,1
PFFF,1
KanungoEteko,1
AustinMahone,3
maedinah,1
GedungKesenian,1
Flllyyyy,1
GunControl,1
elleonestáenelnido,2
sosorry,3
OutsideTheBox,1
adidas,1
BoozyBoobRedCarpet,1
Kuwait,4
SePudrioElQueso,1
FaceOfMLB,5
michellelovesgreen,1
matada,1
nuitblanche,1
Guarimbing,1
ghostmom,1
ghostbuster,1
OscarsForPeace,9
StrawberryFestival,1
callingallcipollettis,1
Jutra,4
Crash,4
ripUnclePhil,1
wildnight,1
GeorgeClooneypee,1
icandream,2
ILoveMyJob,1
dontjudgeme,3
stupidhat,1
TheMoonSong,23
mori,1
fragrance,1
Opinions,1
amigas,4
glamorshot,2
teamellen,5
jtimberlake,2
hireme,1
IrinaShayk,2
Laniñatontadeclase,1
loveANPCC2014,1
wheresthehat,3
StillpreferLeotho,1
Argo,4
ShadyShade,1
MTVNews,2
loperkoran,4
KXL,6
chasingmaria,187
AllRighAllRightAllRight,1
HeCanGetIt,1
filmcritics,1
thanksTwitter,1
OscarRatingcero,1
forsaleatfancyfleaantiques,1
Adidas,3
ArmaniPrivé,5
styleme,1
IHAVETOMEETELLEN,2
emmarigby,1
hesgotabeard,1
thewizardofoz,7
FlipDaScript,1
AfricanGirlsRock,3
Frozen2Please,1
12yearsofbeingslave,1
kodakmoment,1
BelenSinSuerte,1
KenySwaqq,9
oscarshoeins,1
VERGUENZA,1
preshow,6
antivenezuela,2
OscarBestSupportingActor,1
sike,1
LeonardoDiCaprioForOscar,245
Grits,1
neverletgo,4
WheresLauren,1
nominatethehat,1
Glasgow,1
TVagent,1
NextWorldWarStartsSoon,2
huge,1
echannel,2
SeríaPerfecto,1
juve,1
CLoscars,1
NuncaLoVaAGanar,1
gannett,1
fallingagain,1
MyLittlePony,2
BraidPitt,1
bestsongoscars,1
midnightfroggycomboy,1
tooeasy,2
NWHM,3
scifi,13
werkmama,1
TeamNebraska,3
andababe,1
trendsetter,15
Ostcast,1
selfy,1
POPSUGARoscars,41
1970s,1
drinkydrunkyoscars,1
goodhosting,1
MinutoaMinuto,2
WorkHardPlayHarder,1
foodism,1
3UA3,1
YourTimeWillComeLeo,1
GoKnicks,1
PremiosOscars,7
zuidholland,1
Oscarsladies,1
funday,2
kevinspaceysface,1
ArmaniPrive,8
NatashandKevinLiveTweet,2
TheresMy2Cents,1
JaredLetoIsTheBestPersonInTheWorld,3
oscarpunparty,6
NSA,3
Nerd,4
cwtchedupinbed,1
Sdibeleila,1
celebselfie,2
sofarsogood,3
Nervous,3
FrikisEnCubos,2
rockerglam,1
SoundTrack,2
MassEffect,2
paper,1
Zac_Efron,1
EntiendaloComoQuiera,1
SeaWorld,66
smiling,1
DKK,4
HOGAN,1
bummed,4
gomcqueen,1
TouchéComm,1
crazyeyestoo,1
EmmaThompson,8
bestoriginalsong,21
LizawithaZ,1
dullMovie,1
tocalayveteoscars,1
LeoDidi,1
bummer,7
whitemenalldayeveryday,1
wecantstop,2
86thacdemyawards,1
mimedianaranja,1
drunkin10minutes,1
CAMARADA,4
TFF2013,1
atruemaster,1
idola,6
tonightschoices,1
idole,1
ARTIFACT,2
TurmaDoPavê,1
weeds,1
idols,3
sundayfever,1
4Feet,1
CarnavalesVenezuela2014,1
ScrewYouOscars,2
whiteppl,1
buwahaha,1
bestActor,3
everytime,2
fcrr,1
ExpressoTeam,1
FASHUN,51
elquesecansapierde,3
Pride,1
pertenecer,1
ESGN,3
gorgeousgirl,1
thegreatbeauty,36
shocking,6
FUCKEVERYONE,1
reactions,1
hegotanswers,2
brunette,3
fuckyouoscars,2
AwardWinningHair,6
onlyhuman,1
DazedAndConfused,25
sapevatelo,13
The86thAnnual,1
Informacion,1
mechivo,1
2dayspanishtest,1
finish,1
EnVivo,116
raichu,2
buyapaper,2
belairhotel,1
Olitz,1
sorryfolks,1
lipstick,4
americanVeterans,1
3filles,1
MACHETEKILLS,1
CateBlanchette,4
ÚltimoMinuto,56
research,1
Totallytweeted,1
knowhowtolive,1
МонголHD,1
CakedUp,1
offline,4
AndRussiaWasntEvenNominated,14
tomàaaa,1
CateBlanchetts,1
EasyTarget,1
BestDocumentary,22
Reciprocidad,1
Efectos,1
fireyourstylist,4
PersonalOpinion,1
CorpsDeRêve,1
LatinoProblems,1
didtheystartyet,1
comedygenius,1
imgur,1
SpursNation,2
FamilyMatters,1
DejeLaDrogaChama,1
altruismo,1
ก็ว่าไป,1
WriterProblems,1
Gravityvsgravity,1
SOSVenezula,1
quiettime,1
hecanreportfrommybedroom,1
cinemacanalplus,1
Fearless,1
LuigiFeelings,1
nosmallactors,1
12yrsaslave,8
jhonnydepp,1
NoFish,1
rememberingthepreviousyears,1
Shade,3
MKT405,2
vmas,1
typicalliberalhollywood,1
tkmleo,1
AlfombreRoja,1
Nelsonmndela,1
sheprobablydidnteatanyofthatpizza,1
followher,2
OscarsForSportsFans,2
quebrandoprotocolos,4
UKproblems,2
noma,1
TimeDifference,1
CriticsAward,1
benedict,9
OscarsSF,5
nomo,1
RoboANeymar,1
noms,1
freedomForVenezuela,1
gayclubs,1
BonneChance,1
saint,1
nomz,1
DopeCulture,8
apuesten,1
AbrahamsArmy,9
TransformationSHOW,4
TheGetaway,1
PugLife,3
LuciendoPelazo,1
Imnotnominated,1
TheTurningPoint,2
bestmovieever,8
VersaceVersaceVersace,1
PIX11REDCARPET,2
NotOk,1
Serenity,7
NoesdeCuaron,1
HN1D,4
KevinSpaceyFaces,1
ThePeoplePlayTooMuch,1
OscarbuZz,6
غرد_بصورة,5
ungrateful,1
fashionlover,1
Contra,1
sevenandcounting,1
fantasticmovie,2
modelmonday,1
robfords,1
YISI,1
thatwasmygirldonjuan,1
NotOK,1
MotorWeek,1
sowiedicaprio,1
pocagracia,1
4inches,1
AmericasRoastBeefYesSir,1
mensch,1
Ledesma,1
zyngbooks,20
Lice,1
TodoComprado,1
graffiti,1
goodTimes,1
OntheRedCarpetattheOscars,2
Oscarsnub,1
nosarcasm,2
YAY,1
redcarpetdream,1
NameThatOscarsTune,1
EsteEsTuAño,2
sell,14
ChivoLubeski,2
Triangle,1
urwelcome,2
Food,6
RealTimeMusic,8
lookingbeautiful,2
Red__Carpet,1
jaredletorocks,1
komsådk,1
historic,2
movingonup,2
WickedManila,2
HECKYEAH,1
트위터,1
UOL,37
joyrising,1
AdelleDazim,8
Pitaakomunkaikkihoitaa,1
AcceptYourAge,1
STACKED,1
beggintime,43
RDMAs,29
insatiableyouth,1
pitbull,1
leosyear,5
hesucks,3
SMILEOscars,4
PACIFICRIM,1
chrissyteigen,2
óscar,1
butforrealiwannawin,1
TeamDallasBuyersClub,6
partytips,1
Oncers,1
RepresentationMatters,2
uWillbeBlessedMoreIfYoureGrateful,1
OTH,1
Represent,30
adidasoriginals,1
OTL,2
teamovertweet,1
YOEMPRENDEDOR,1
negativitynotcool,1
OTG,8
dollsbymatt,1
dontcrytoohard,1
OTP,6
BreakfastwithJW,1
OTR,1
CantRememberBrand,1
SagesOscarNight,6
DiosdadoCabelloAsesino,4
Sagittariusrock,1
ugh,17
PSO2,1
WelcomeToMarch,1
VictoriasSecret,1
Studentsdotheoscars,1
kiss108,1
GELOXGILAK,1
HardcoreFan,1
Barrigón,1
naomi,1
Hat,2
overwhelmed,1
EAlfombraRoja,7
frankie,1
direktevidere,1
standarganda,1
Bulgarian,1
gagamaggot,1
Dirt,1
PastelTones,1
LoveHerDress,2
ReplaceMovieNameWithSheep,3
Dune,1
SIDNEYPOITIER,1
carnavaldemazatlan,1
Dire,7
blueswatchofhair,1
742through790,1
RayHarryhausen,1
JustEnjoyTheShow,1
indifference,1
llagrandesfida,1
Bash,1
DanielDay,1
awardshowsaredull,1
ItdBeALotCoolerIfYouDid,1
Thatsjustme,1
Wife,2
twittamiglioscar,100
BeingHuman,1
twill,1
AcademyFail,1
Africarising,2
damnit,1
disoccupazione,1
whatsfordinner,1
OnyxEarringClub,1
malditofútbol,1
distraction,1
EPN,37
FrederickMtnzZ,1
LouisianaProud,1
LetYourFingersDoTheTalking,1
beyondhappy,1
stayscheming,1
SmokeytheBear,1
instaoscars,2
QueremosComoQuisieraEnRitmoRomantica,1
myoscarmoment,1
PremioAlMasPajaEnVacacionesLaaaargas,1
HesMine,1
ineedtobeabetterperson,1
proFINcials,1
hollywoodsucks,2
StillDreaming,1
letsgoleto,1
stepoff,1
EstadoDeGuerrero,1
frenchaf,1
XXLwave,3
César2014,3
HuffPostFam,1
BestOriginalSong,47
genderequality,1
tellitlikeitis,2
Episode13,1
HandsomeGrandpa,1
FuckYouMockExams,1
SociallyDvoted,1
overboard,9
SpaceyforPresident,1
Tomenla,1
givemepizza,2
gravityarrasandoenlososcars,1
puesalfinalsehaquedadobuendia,6
MeHizoHastaLlorar,1
SimbaYoSoyTuPadre,1
FrozenTheMovie,1
TeamJared,23
hollyweird,2
lupitanyongen,1
cuestiondepeso,1
sigaparticipando,1
HemsworthBrothers,1
Aunties,1
OccupyHollywood,1
CalvinKline,1
jarredleto,1
lotería,1
thafactzoflife,1
bigbaldhead,1
lifewithoutcable,1
Koroscars,1
HairLikeButta,1
ElDeLasBermudas,1
minitah,1
empowering,1
feeling,3
burningmybra,1
bestpicker,1
NCANationals,2
fiestadelcine,1
BeautifulMan,1
connection,1
Wilde,3
Acapulco,3
illiterate,1
budgetgourmet,1
oritameloschento,1
aaaaaaaahhhhh,1
Abraham_Lincoln,1
healing,1
overforanotheryear,1
Getthebigknife,1
Booya,2
duosdecolor,2
MakinaHD,4
FameandPhilanthropy,1
partyforone,1
wedontneednomusic,2
gfc14,1
lavin,1
ILoveEmmaWatson,1
15YearsOfSlavery,2
laAgito,1
AmWriting,1
FlyBeyond,7
LEONARDOSTILLTOP,1
OscarForJaredLeto,911
youfail,1
30secondstomars,15
notevendrunkyet,1
UDKOscarPick,1
satire,4
BetoOrtiz,4
TwOfffffffffffffff,1
southafrica,2
NOTOVERIT,1
michaelstrahan,2
PutaVida,1
TheOscarGoesTo,1
ahmedeltaba3,1
Heroes,37
Technicolor,1
KillHerSurgeon,1
gloating,1
ONEDIRECTIONNIGHT3,2
CateBlanshet,1
30SecondsToMars,10
wannawatch,1
sexonlegs,1
shoscars,2
cmforthewin,1
bestvisualeffects,6
nimodo,1
julianarancic,1
mirandasings,1
moderation,1
torcendo,2
payformycollegetuition,1
OnlyGuyOnEWhoKnowsHisShit,1
iChoclo,2
twittercheck,1
INDUCTION,10
stayingwarm,1
EV14,4
List,1
soupset,2
BestFilmEditing,1
bestpictureworthy,1
GOAL,1
Dlisters,1
caged,1
FanGirling,2
Colston,1
iwanttowatch,1
Iwantthathair,1
OscarsEnTNTme,1
whereyouguysat,5
GOAT,16
allirmeðdisk,1
MakingHistory,1
RicigsToonTrivia,1
zboscars,3
LUPITARELLA,4
Inet,1
OlsenTwinOnTheLeft,1
socialsavvy,1
Cobardes,2
35birthday,1
MereceLaPena,1
lovefashion,2
TheW,1
BringEllenBack,1
allsmize,1
15años1070noticias,5
worstawardsshow,1
osca,1
mktmixnow,1
Hilarity,1
tripghazi,1
goldengala,1
notearducts,1
12AñosEsclavo,42
kelowna,1
NAPOLI,1
NoNomsInHisFuture,1
conmispapas,2
Laputaquelopario,1
HoySale,2
TvSerial,1
wtf42ans,1
foreverglowing,1
leodidntloseanoscaranoscarlosthim,4
oliviaholt,1
cappucino,1
Barquisimeto,5
Entrepreneurs,17
LiveYourLife,1
WorldTennisDay,1
SoManyStars,1
loveyourdress,1
Пидарасы,1
DIshNation,4
SOMEDAY,1
mcconaugheyspeak,1
mlbhistory,1
ICouldntRetweetIt,1
lovethatdress,1
MejorMaquillajeyPeinado,1
shortgirltweets,3
Frankabignale,1
canifckelln,1
WheresJohnCage,2
Lanvan,1
johnridley,5
MarlonBrando,3
Zenon,1
LOVEHER,4
deschanel,1
ImagenInteractiva,2
gripe,1
20ftFrmStardom,1
grawuracja,1
ThatsTheWayWeBecameTheBradyBunch,1
hercules,1
topplayer,1
ILurvIt,1
ImpeachObama,3
andreabeckett,1
BrandU,1
classynight,1
itsjustnotgonnahappen,1
nowletsbuildafuckingsnowman,1
inufficio,1
followforfollow,1
WhoAreYouWearning,1
MejorPelícula2014,1
thanksacdemy,1
BJJmemes,1
howdoesitfeel,1
CaravadelaVictoria,2
someoneshouldburnit,1
parents,2
TheRing,2
sexybeardyavenger,1
TheNeighbors,3
YouOnlyhadOneJob,1
guinespig,1
venmo,1
Winslet,1
Sundance,5
On,2
bonocunt,1
Daryyyy,1
SupportingRole,2
السعودية,5
couple,5
GvsG,10
loadofoldbollocks,1
KamaKweliVile,2
educatedIsSexy,1
Oz,21
ellenoscars214,1
Buzz,2
montagecount,1
glugglug,1
PopCulure,1
Os,2
yesyoudo,1
MomentosSimpsons,1
Buzr,1
OO,1
ON,3
counterintuitive,1
TheCountryGirl,1
POPSUGAROscars,87
cryinglikeababy,1
OD,1
shesnotlaughing,1
OZ,4
DadOscars,1
HechosSwift,1
prayforvenezuel,1
itakeitpersonally,1
OS,1
OP,1
WildWildWest,1
instachile,1
ijs,8
tinypeople,2
PremiosGoya,1
goddamn,1
ADRUITHALEE,1
wwelife,1
TeDejaríaSorrrrrrrrrrrrrrrrrrrrrda,2
Mrperfect,1
LETITGOOOOO,5
OriginalDiva,1
pronunciation,1
chronicillness,1
alexisroseevents,1
OFFICIAL,1
marmelada,1
Leksa,1
shakethatarmfat,1
licey,1
Anotem,1
Frank,1
BestActressinaSupportingRole,1
novelty,1
celebritiesstyle,4
notweetingforme,1
Complexes,1
horrorsnub,1
ehealth,1
damnlikethat,2
nottoooldtolearn,1
playersclub,1
Tatoos,1
thebobs14,1
Smaug,6
WWEMoms,4
IlikeYourSmile,1
ElsaIstheQueen,1
IBelievedInYouLeo,1
osares,1
Flyers,3
howtodressabump,1
barbas,1
Hello,2
mangria,2
TodoEsCortinaDeHumoDePeñaNieto,9
iQuitTV,1
THIRSTY,1
deserved,23
sharkfacejerk,1
UncleJesse,2
KOAT7,2
wrinkles,2
melbourne,3
deserves,1
nopepperoni,1
rockoscars,5
ElQueBreqa,4
MostRTTweetEver,2
sororityproblems,1
forevershibby,1
Shaw,1
Shat,1
noschool,4
EsLaGravedad,1
inti,1
oscarslooks,2
ukréniens,2
PinotGrigo,1
RINO,1
HFM,8
lovinit,3
beachyfab,1
blattertweetstheoscars,3
enditmovement,20
JessicaHosts,1
hagayeeeee,1
ElD10S,1
EgshelNews,2
Eskabio,1
adesvelarse,1
imeanreally,1
loveloveher,1
UnitedClub,1
spaz,1
PunIntended,3
showupalreadyLupita,1
Abornewords,2
freedomforthepeople,1
loveacting,1
TeamRAYON,1
twitterlessboo,1
reciprocity,1
teamGordson,1
lavida,1
lupitanyongos,1
ahilollevas,1
HoradeViajar,1
forestgreen,2
PremiosOscarPorEnlace,2
mahonies,1
neverstoodachanceagainstceline,1
EnPazDescansePacoDeLucia,1
wowwhatastory,1
TheReturned,2
Chale,4
Fassbeard,7
QuePasoAyerByMaxi,1
ANDif,1
slowsong,1
Interesante,2
cutemovie,1
Awesome,29
ouroscarsparty,1
MiamiNews,6
Elegant,4
RIPPhilipSeymourHoffman,1
ARTPOPPromo,1
faded,3
SkiCinemaOscar,3
ncpol,4
lovetheskinyourein,1
EyewitessNews,1
chan,1
Jesucristo,1
LiveTelecast,1
char,1
nervesofsteel,1
chap,1
diverse,1
PHOTOOPS,1
EllenDegeneresOscarSelfie,1
theOSCARgoesto,1
IloveNASA,1
alfombrarojaRTV,1
boringsong,1
stillstunning,1
lga2014,2
oscary,4
emptyhanded,2
pregnancyswag,1
mame,2
UjanBecekNgakAdaOjek,1
Phillies,1
watchandlearn,1
OLobodeWallStreet,3
actuallyno,1
Wasted,2
Sherrihill,2
Hatjoke,1
amolos90s,1
PorDoceAñosDeEsclavitud,1
linkaloo_BR,1
StreetArt,1
MarketingWin,1
michaelbjordan,11
PosQueAgarroLaCortina,1
neverdisappoints,1
isingbecause,1
bettemiddlerrocks,1
NoTvProblems,1
inmyjoeytribbanivoice,1
HILuxury,3
RazzieAwards,3
weareawesome,1
PittsburghNews,1
OscarsSightings,1
QueSeAtreva,1
Kisumu,2
movienights,2
GayStarNews,2
esquentaOscar,1
sprinsteentostl,1
maradona,8
BestOriginalScreenPlay,3
firstworldprobs,1
اوسكار_بالمصري,2
sexiestmanalive,3
RobbedAgain,5
Flix19,16
iSINGbecause,1
senioritis,2
EqualityStreet,3
ELGranGatsby,1
BestSupporting,3
AlwaysRemember,3
northside,2
Televiseros,3
amish,1
fashiondarkages,1
choose901,1
recorded,2
Jim,7
Beyonce,1
subtweetingcompliment,1
cnatalichio,1
midnightfeast,1
Doubt,1
Forevermark,6
ifyouregayyouregay,1
ToughTVoptions,1
flashback,3
oscarsstream,2
Latinoamerica,2
FightNotFinished,2
fraude,1
OScARALHO,1
turkish,1
SpoilSport,2
oniongoggles,4
longoverdue,1
puertoricancraftbeer,1
shecanwear,9
dudewheresherbra,1
chrisbrown,1
DiversityStoryteller,1
resources,1
liza,16
GravityPizzaSelfie,1
shitfaced,2
academyRewards,1
EllenIsQueen,2
VoteUnionJUK,24
consuelo,1
maybethisone,1
itcanwait,1
whataboutbob,1
chatanuga,1
pregnantperfection,1
yourenotready,1
bringwineandvodka,1
lovejcp,1
cinepasion,1
sweatingfortheweddings,1
syndicateddjs,1
Marilyn,1
VoteMirandaCosgrove,21
itspastmybedtime,1
blockids,1
leonardo,18
savemybattery,1
celebrityselfie,1
Beyoncé,1
igotyourback,1
toystory3rules,1
AHSCoven,1
Waxyorg,1
TheHungerGamesCatchingFire,1
ff14,1
FreshOscars,2
unicamovie,5
edwardian,1
زُل,1
haiku,8
ElladoBdelOscar,1
GoGetEmEllen,1
Iwoulddietobehissuitjacket,1
tuttosport,1
youngtalent,1
Lonely,1
Cantwait,1
wurkitleto,1
attheoscars,4
DiCaprioOscar2015,1
foreverafan,1
